price sqFt year doorMan min_from_sub
1072.69 768.02 1995 0 21 
1072.70 768.03 1995 0 21 
1072.71 768.11 1995 0 21 
1072.72 768.12 1995 0 21 
1072.73 768.20 1995 0 21 
1072.73 768.20 1995 0 21 
1072.74 768.21 1995 0 21 
1072.77 768.21 1995 0 21 
1072.91 768.29 1995 0 21 
1072.93 768.34 1995 0 21 
1072.94 768.35 1995 0 21 
1072.95 768.41 1995 0 21 
1072.95 768.43 1995 0 21 
1072.97 768.43 1995 0 21 
1072.98 768.45 1995 0 21 
1072.98 768.49 1995 0 21 
1073.05 768.54 1995 0 21 
1073.15 768.54 1995 0 21 
1073.15 768.57 1995 0 21 
1073.17 768.58 1995 0 21 
1073.22 768.60 1995 0 21 
1073.24 768.62 1995 0 21 
1073.29 768.65 1995 0 21 
1073.32 768.65 1995 0 21 
1073.34 768.67 1995 0 21 
1073.34 768.68 1995 0 21 
1073.35 768.69 1995 0 21 
1073.35 768.72 1995 0 21 
1073.38 768.77 1995 0 21 
1073.42 768.79 1995 0 21 
1073.44 768.79 1995 0 21 
1073.53 768.84 1995 0 21 
1073.55 768.89 1995 0 21 
1073.58 768.90 1995 0 21 
1073.62 768.93 1995 0 21 
1073.63 768.98 1995 0 21 
1073.67 769.05 1995 0 21 
1073.69 769.06 1995 0 21 
1073.71 769.07 1995 0 21 
1073.75 769.08 1995 0 21 
1073.75 769.09 1995 0 21 
1073.85 769.13 1995 0 21 
1073.89 769.14 1995 0 21 
1073.95 769.14 1995 0 21 
1074.00 769.18 1995 0 21 
1074.09 769.19 1995 0 21 
1074.14 769.23 1995 0 21 
1074.14 769.26 1995 0 21 
1074.16 769.42 1995 0 21 
1074.16 769.48 1995 0 21 
1074.19 769.49 1995 0 21 
1074.21 769.54 1995 0 21 
1074.25 769.54 1995 0 21 
1074.26 769.57 1995 0 21 
1074.26 769.59 1995 0 21 
1074.30 769.61 1995 0 21 
1074.31 769.62 1995 0 21 
1074.34 769.62 1995 0 21 
1074.34 769.63 1995 0 21 
1074.35 769.64 1995 0 21 
1074.38 769.65 1995 0 21 
1074.41 769.70 1995 0 21 
1074.43 769.71 1995 0 21 
1074.49 769.72 1995 0 21 
1074.51 769.79 1995 0 21 
1074.52 769.83 1995 0 21 
1074.54 769.84 1995 0 21 
1074.58 769.90 1995 0 21 
1074.65 769.93 1995 0 21 
1074.68 770.08 1995 0 21 
1074.68 770.09 1995 0 21 
1074.76 770.11 1995 0 21 
1074.77 770.11 1995 0 21 
1074.80 770.12 1995 0 21 
1074.82 770.18 1995 0 21 
1074.83 770.19 1995 0 21 
1074.92 770.21 1995 0 21 
1074.95 770.21 1995 0 21 
1075.01 770.25 1995 0 21 
1075.03 770.25 1995 0 21 
1075.04 770.27 1995 0 21 
1075.06 770.31 1995 0 21 
1075.08 770.36 1995 0 21 
1075.09 770.43 1995 0 21 
1075.16 770.44 1995 0 21 
1075.18 770.49 1995 0 21 
1075.22 770.51 1995 0 21 
1075.23 770.59 1995 0 21 
1075.23 770.64 1995 0 21 
1075.26 770.64 1995 0 21 
1075.26 770.65 1995 0 21 
1075.28 770.67 1995 0 21 
1075.31 770.71 1995 0 21 
1075.31 770.72 1995 0 21 
1075.46 770.73 1995 0 21 
1075.47 770.76 1995 0 21 
1075.51 770.83 1995 0 21 
1075.52 770.91 1995 0 21 
1075.68 770.93 1995 0 21 
1075.69 770.96 1995 0 21 
1075.70 771.00 1995 0 21 
1075.73 771.00 1995 0 21 
1075.76 771.02 1995 0 21 
1075.79 771.03 1995 0 21 
1075.81 771.04 1995 0 21 
1075.81 771.08 1995 0 21 
1075.82 771.09 1995 0 21 
1075.83 771.10 1995 0 21 
1075.85 771.16 1995 0 21 
1075.87 771.18 1995 0 21 
1075.94 771.21 1995 0 21 
1076.03 771.26 1995 0 21 
1076.06 771.26 1995 0 21 
1076.09 771.31 1995 0 21 
1076.16 771.32 1995 0 21 
1076.18 771.32 1995 0 21 
1076.21 771.33 1995 0 21 
1076.21 771.36 1995 0 21 
1076.22 771.38 1995 0 21 
1076.28 771.39 1995 0 21 
1076.28 771.45 1995 0 21 
1076.31 771.48 1995 0 21 
1076.44 771.49 1995 0 21 
1076.47 771.49 1995 0 21 
1076.49 771.54 1995 0 21 
1076.49 771.56 1995 0 21 
1076.55 771.58 1995 0 21 
1076.56 771.59 1995 0 21 
1076.56 771.60 1995 0 21 
1076.58 771.64 1995 0 21 
1076.65 771.65 1995 0 21 
1076.75 771.66 1995 0 21 
1076.84 771.72 1995 0 21 
1076.85 771.72 1995 0 21 
1076.87 771.74 1995 0 21 
1076.87 771.76 1995 0 21 
1076.88 771.84 1995 0 21 
1076.93 771.84 1995 0 21 
1076.93 771.86 1995 0 21 
1077.05 771.90 1995 0 21 
1077.05 771.91 1995 0 21 
1077.06 771.91 1995 0 21 
1077.07 771.92 1995 0 21 
1077.08 771.93 1995 0 21 
1077.12 771.99 1995 0 21 
1077.14 772.07 1995 0 21 
1077.16 772.07 1995 0 21 
1077.19 772.14 1995 0 21 
1077.32 772.15 1995 0 21 
1077.33 772.15 1995 0 21 
1077.39 772.17 1995 0 21 
1077.46 772.17 1995 0 21 
1077.48 772.18 1995 0 21 
1077.52 772.19 1995 0 21 
1077.53 772.20 1995 0 21 
1077.53 772.22 1995 0 21 
1077.58 772.28 1995 0 21 
1077.59 772.28 1995 0 21 
1077.62 772.30 1995 0 21 
1077.64 772.35 1995 0 21 
1077.64 772.36 1995 0 21 
1077.65 772.36 1995 0 21 
1077.71 772.44 1995 0 21 
1077.71 772.51 1995 0 21 
1077.73 772.52 1995 0 21 
1077.76 772.58 1995 0 21 
1077.78 772.62 1995 0 21 
1077.80 772.67 1995 0 21 
1077.81 772.67 1995 0 21 
1077.85 772.73 1995 0 21 
1077.95 772.80 1995 0 21 
1078.02 772.86 1995 0 21 
1078.04 772.87 1995 0 21 
1078.07 772.92 1995 0 21 
1078.08 772.94 1995 0 21 
1078.15 773.04 1995 0 21 
1078.22 773.04 1995 0 21 
1078.23 773.08 1995 0 21 
1078.26 773.09 1995 0 21 
1078.26 773.12 1995 0 21 
1078.31 773.14 1995 0 21 
1078.36 773.20 1995 0 21 
1078.37 773.23 1995 0 21 
1078.38 773.34 1995 0 21 
1078.38 773.39 1995 0 21 
1078.40 773.41 1995 0 21 
1078.42 773.43 1995 0 21 
1078.45 773.44 1995 0 21 
1078.45 773.48 1995 0 21 
1078.47 773.48 1995 0 21 
1078.55 773.49 1995 0 21 
1078.68 773.51 1995 0 21 
1078.73 773.52 1995 0 21 
1078.79 773.57 1995 0 21 
1078.86 773.62 1995 0 21 
1078.94 773.64 1995 0 21 
1078.96 773.69 1995 0 21 
1078.99 773.75 1995 0 21 
1079.00 773.79 1995 0 21 
1079.07 773.84 1995 0 21 
1079.09 773.86 1995 0 21 
1079.10 773.88 1995 0 21 
1079.16 773.91 1995 0 21 
1079.23 773.94 1995 0 21 
1079.26 774.01 1995 0 21 
1079.26 774.02 1995 0 21 
1079.31 774.02 1995 0 21 
1079.33 774.10 1995 0 21 
1079.42 774.10 1995 0 21 
1079.43 774.11 1995 0 21 
1079.55 774.11 1995 0 21 
1079.56 774.17 1995 0 21 
1079.56 774.18 1995 0 21 
1079.57 774.20 1995 0 21 
1079.58 774.21 1995 0 21 
1079.58 774.24 1995 0 21 
1079.62 774.25 1995 0 21 
1079.63 774.32 1995 0 21 
1079.66 774.35 1995 0 21 
1079.66 774.36 1995 0 21 
1079.68 774.37 1995 0 21 
1079.73 774.40 1995 0 21 
1079.75 774.40 1995 0 21 
1079.75 774.42 1995 0 21 
1079.76 774.45 1995 0 21 
1079.80 774.48 1995 0 21 
1079.83 774.52 1995 0 21 
1079.84 774.57 1995 0 21 
1079.90 774.57 1995 0 21 
1079.95 774.58 1995 0 21 
1080.08 774.59 1995 0 21 
1080.33 774.60 1995 0 21 
1080.38 774.62 1995 0 21 
1080.40 774.62 1995 0 21 
1080.42 774.62 1995 0 21 
1080.58 774.62 1995 0 21 
1080.62 774.63 1995 0 21 
1080.64 774.78 1995 0 21 
1080.64 774.79 1995 0 21 
1080.65 774.85 1996 0 21 
1080.67 774.94 1996 0 21 
1080.67 774.96 1996 0 21 
1080.71 775.00 1996 0 21 
1080.77 775.00 1996 0 21 
1080.84 775.00 1996 0 21 
1080.85 775.02 1996 0 21 
1080.86 775.08 1996 0 21 
1080.99 775.15 1996 0 21 
1081.01 775.21 1996 0 21 
1081.03 775.21 1996 0 21 
1081.06 775.27 1996 0 21 
1081.08 775.29 1996 0 21 
1081.08 775.32 1996 0 21 
1081.10 775.32 1996 0 21 
1081.11 775.36 1996 0 21 
1081.25 775.38 1996 0 21 
1081.33 775.39 1996 0 21 
1081.34 775.43 1996 0 21 
1081.39 775.47 1996 0 21 
1081.39 775.49 1996 0 21 
1081.40 775.51 1996 0 21 
1081.41 775.56 1996 0 21 
1081.44 775.57 1996 0 21 
1081.45 775.61 1996 0 21 
1081.58 775.70 1996 0 21 
1081.62 775.70 1996 0 21 
1081.78 775.73 1996 0 21 
1081.78 775.75 1996 0 21 
1081.80 775.83 1996 0 21 
1081.83 775.88 1996 0 21 
1081.83 775.89 1996 0 21 
1081.86 775.91 1996 0 22 
1081.90 775.95 1996 0 22 
1081.90 775.96 1996 0 22 
1081.91 775.97 1996 0 22 
1081.92 776.04 1996 0 22 
1081.92 776.09 1996 0 22 
1081.95 776.15 1996 0 22 
1081.96 776.23 1996 0 22 
1081.98 776.25 1996 0 22 
1082.01 776.25 1996 0 22 
1082.04 776.29 1996 0 22 
1082.07 776.47 1996 0 22 
1082.08 776.47 1996 0 22 
1082.08 776.47 1996 0 22 
1082.09 776.48 1996 0 22 
1082.10 776.53 1996 0 22 
1082.16 776.61 1996 0 22 
1082.16 776.64 1996 0 22 
1082.26 776.67 1996 0 22 
1082.29 776.70 1996 0 22 
1082.33 776.70 1996 0 22 
1082.37 776.93 1996 0 22 
1082.40 776.95 1996 0 22 
1082.41 776.96 1996 0 22 
1082.55 776.98 1996 0 22 
1082.62 776.98 1996 0 22 
1082.63 776.99 1996 0 22 
1082.67 776.99 1996 0 22 
1082.69 776.99 1996 0 22 
1082.69 777.06 1996 0 22 
1082.70 777.07 1996 0 22 
1082.71 777.08 1996 0 22 
1082.77 777.08 1996 0 22 
1082.79 777.09 1996 0 22 
1082.85 777.17 1996 0 22 
1082.87 777.20 1996 0 22 
1082.90 777.24 1996 0 22 
1082.92 777.25 1996 0 22 
1083.00 777.37 1996 0 22 
1083.01 777.38 1996 0 22 
1083.01 777.43 1996 0 22 
1083.05 777.49 1996 0 22 
1083.06 777.59 1996 0 22 
1083.16 777.62 1996 0 22 
1083.22 777.66 1996 0 22 
1083.23 777.68 1996 0 22 
1083.27 777.70 1996 0 22 
1083.29 777.73 1996 0 22 
1083.32 777.83 1996 0 22 
1083.32 777.83 1996 0 22 
1083.32 777.85 1996 0 22 
1083.33 777.89 1996 0 22 
1083.33 777.91 1996 0 22 
1083.34 778.04 1996 0 22 
1083.42 778.07 1996 0 22 
1083.46 778.10 1996 0 22 
1083.49 778.11 1996 0 22 
1083.49 778.12 1996 0 22 
1083.52 778.21 1996 0 22 
1083.59 778.24 1996 0 22 
1083.62 778.24 1996 0 22 
1083.65 778.25 1996 0 22 
1083.81 778.26 1996 0 22 
1083.88 778.27 1996 0 22 
1083.89 778.30 1996 0 22 
1083.94 778.30 1996 0 22 
1084.07 778.33 1996 0 22 
1084.08 778.33 1996 0 22 
1084.11 778.40 1996 0 22 
1084.19 778.46 1996 0 22 
1084.20 778.48 1996 0 22 
1084.29 778.54 1996 0 22 
1084.31 778.62 1996 0 22 
1084.31 778.65 1996 0 22 
1084.31 778.74 1996 0 22 
1084.39 778.85 1996 0 22 
1084.41 778.85 1996 0 22 
1084.41 778.92 1996 0 22 
1084.43 778.92 1996 0 22 
1084.43 778.94 1996 0 22 
1084.51 778.94 1996 0 22 
1084.52 779.01 1996 0 22 
1084.60 779.02 1996 0 22 
1084.60 779.10 1996 0 22 
1084.60 779.18 1996 0 22 
1084.63 779.18 1996 0 22 
1084.66 779.23 1996 0 22 
1084.76 779.26 1996 0 22 
1084.76 779.27 1996 0 22 
1084.82 779.30 1996 0 22 
1084.84 779.31 1996 0 22 
1084.85 779.31 1996 0 22 
1084.85 779.32 1996 0 22 
1084.90 779.39 1996 0 22 
1084.93 779.42 1996 0 22 
1084.97 779.54 1996 0 22 
1085.05 779.59 1996 0 22 
1085.08 779.60 1996 0 22 
1085.11 779.61 1996 0 22 
1085.14 779.65 1996 0 22 
1085.18 779.65 1996 0 22 
1085.21 779.67 1996 0 22 
1085.22 779.70 1996 0 22 
1085.23 779.71 1996 0 22 
1085.24 779.72 1996 0 22 
1085.28 779.73 1996 0 22 
1085.28 779.83 1996 0 22 
1085.34 779.84 1996 0 22 
1085.34 779.93 1996 0 22 
1085.37 780.00 1996 0 22 
1085.43 780.00 1996 0 22 
1085.50 780.10 1996 0 22 
1085.51 780.10 1996 0 22 
1085.59 780.11 1996 0 22 
1085.60 780.12 1996 0 22 
1085.60 780.14 1996 0 22 
1085.63 780.19 1996 0 22 
1085.75 780.21 1996 0 22 
1085.75 780.25 1996 0 22 
1085.76 780.27 1996 0 22 
1085.81 780.29 1996 0 22 
1085.85 780.33 1996 0 22 
1085.87 780.35 1996 0 22 
1085.87 780.39 1996 0 22 
1085.87 780.40 1996 0 22 
1085.90 780.48 1996 0 22 
1085.95 780.50 1996 0 22 
1086.02 780.54 1996 0 22 
1086.12 780.56 1996 0 22 
1086.12 780.61 1996 0 22 
1086.15 780.61 1996 0 22 
1086.21 780.64 1996 0 22 
1086.26 780.66 1996 0 22 
1086.33 780.71 1996 0 22 
1086.38 780.75 1996 0 22 
1086.56 780.76 1996 0 22 
1086.58 780.85 1996 0 22 
1086.58 780.90 1996 0 22 
1086.72 780.92 1996 0 22 
1086.73 780.93 1996 0 22 
1086.76 780.93 1996 0 22 
1086.77 780.96 1996 0 22 
1086.77 780.98 1996 0 22 
1086.77 781.01 1996 0 22 
1086.81 781.03 1996 0 22 
1086.83 781.03 1996 0 22 
1086.84 781.09 1996 0 22 
1086.88 781.13 1996 0 22 
1086.91 781.15 1996 0 22 
1086.98 781.16 1996 0 22 
1086.99 781.20 1996 0 22 
1087.16 781.26 1996 0 22 
1087.16 781.27 1996 0 22 
1087.21 781.30 1996 0 22 
1087.23 781.35 1996 0 22 
1087.37 781.36 1996 0 22 
1087.39 781.37 1996 0 22 
1087.40 781.38 1996 0 22 
1087.44 781.48 1996 0 22 
1087.56 781.50 1996 0 22 
1087.73 781.52 1996 0 22 
1087.79 781.55 1996 0 22 
1087.79 781.58 1996 0 22 
1087.86 781.60 1996 0 22 
1087.89 781.60 1996 0 22 
1087.90 781.67 1996 0 22 
1087.95 781.71 1996 0 22 
1088.01 781.75 1996 0 22 
1088.11 781.76 1996 0 22 
1088.17 781.77 1996 0 22 
1088.17 781.81 1996 0 22 
1088.23 781.89 1996 0 22 
1088.26 781.89 1996 0 22 
1088.28 781.90 1996 0 22 
1088.29 781.91 1996 0 22 
1088.33 781.94 1996 0 22 
1088.36 781.95 1996 0 22 
1088.41 781.95 1996 0 22 
1088.46 781.97 1996 0 22 
1088.50 782.00 1996 0 22 
1088.51 782.00 1996 0 22 
1088.51 782.02 1996 0 22 
1088.52 782.06 1996 0 22 
1088.52 782.08 1996 0 22 
1088.53 782.31 1996 0 22 
1088.55 782.34 1996 0 22 
1088.60 782.40 1996 0 22 
1088.62 782.42 1996 0 22 
1088.64 782.43 1996 0 22 
1088.67 782.43 1996 0 22 
1088.71 782.44 1996 0 22 
1088.79 782.49 1996 0 22 
1088.83 782.55 1996 0 22 
1088.90 782.56 1996 0 22 
1088.90 782.59 1996 0 22 
1088.95 782.65 1996 0 22 
1089.05 782.83 1996 0 22 
1089.13 782.86 1996 0 22 
1089.13 782.91 1996 0 22 
1089.19 782.93 1996 0 22 
1089.20 783.00 1996 0 22 
1089.25 783.02 1996 0 22 
1089.30 783.15 1996 0 22 
1089.37 783.22 1996 0 22 
1089.41 783.25 1996 0 22 
1089.41 783.33 1996 0 22 
1089.51 783.34 1996 0 22 
1089.53 783.35 1996 0 22 
1089.64 783.36 1996 0 22 
1089.67 783.41 1996 0 22 
1089.68 783.41 1996 0 22 
1089.68 783.48 1996 0 22 
1089.69 783.50 1996 0 22 
1089.69 783.51 1996 0 22 
1089.77 783.55 1996 0 22 
1089.83 783.57 1996 0 22 
1089.87 783.68 1996 0 22 
1089.90 783.72 1996 0 22 
1089.96 783.72 1996 0 22 
1089.98 783.73 1996 0 22 
1089.99 783.74 1996 0 22 
1090.05 783.76 1996 0 22 
1090.12 783.76 1996 0 22 
1090.13 783.91 1996 0 22 
1090.15 784.10 1996 0 22 
1090.20 784.11 1996 0 22 
1090.21 784.16 1996 0 22 
1090.24 784.16 1996 0 22 
1090.26 784.18 1996 0 22 
1090.30 784.23 1996 0 22 
1090.37 784.27 1996 0 22 
1090.40 784.34 1996 0 22 
1090.42 784.43 1996 0 22 
1090.44 784.49 1996 0 22 
1090.57 784.49 1996 0 22 
1090.58 784.50 1996 0 22 
1090.69 784.52 1996 0 22 
1090.72 784.52 1996 0 22 
1090.79 784.53 1996 0 22 
1090.85 784.60 1996 0 22 
1090.92 784.69 1996 0 22 
1090.93 784.74 1996 0 22 
1090.94 784.76 1996 0 22 
1090.97 784.78 1996 0 22 
1090.98 784.81 1996 0 22 
1091.00 784.83 1996 0 22 
1091.00 784.85 1996 0 22 
1091.01 784.85 1996 0 22 
1091.09 784.91 1996 0 22 
1091.09 784.93 1996 0 22 
1091.13 784.98 1996 0 22 
1091.15 785.01 1996 0 22 
1091.19 785.05 1996 0 22 
1091.29 785.07 1996 0 22 
1091.34 785.07 1996 0 22 
1091.36 785.08 1996 0 22 
1091.38 785.10 1996 0 22 
1091.43 785.10 1996 0 22 
1091.44 785.10 1996 0 22 
1091.49 785.20 1996 0 22 
1091.55 785.21 1996 0 22 
1091.57 785.22 1996 0 22 
1091.57 785.24 1996 0 22 
1091.66 785.32 1996 0 22 
1091.73 785.43 1996 0 22 
1091.77 785.45 1996 0 22 
1091.78 785.49 1996 0 22 
1091.79 785.50 1996 0 22 
1091.82 785.56 1996 0 22 
1091.82 785.56 1996 0 22 
1091.86 785.57 1996 0 22 
1091.89 785.57 1996 0 22 
1091.90 785.66 1996 0 22 
1091.94 785.76 1996 0 22 
1091.97 785.77 1996 0 22 
1091.99 785.83 1996 0 22 
1092.00 785.91 1996 0 22 
1092.00 785.91 1996 0 22 
1092.01 785.98 1996 0 22 
1092.02 786.04 1996 0 22 
1092.04 786.09 1996 0 22 
1092.05 786.09 1996 0 22 
1092.12 786.14 1996 0 22 
1092.20 786.22 1996 0 22 
1092.23 786.26 1996 0 22 
1092.27 786.30 1996 0 22 
1092.29 786.34 1996 0 22 
1092.30 786.37 1996 0 22 
1092.34 786.42 1996 0 22 
1092.37 786.56 1996 0 22 
1092.42 786.59 1996 0 22 
1092.43 786.63 1996 0 22 
1092.45 786.65 1996 0 22 
1092.50 786.69 1996 0 22 
1092.52 786.69 1996 0 22 
1092.53 786.70 1996 0 22 
1092.56 786.76 1996 0 22 
1092.56 786.80 1996 0 22 
1092.63 786.80 1996 0 22 
1092.66 786.87 1996 0 22 
1092.75 786.88 1996 0 22 
1092.78 786.89 1996 0 22 
1092.84 786.90 1996 0 22 
1092.85 787.00 1996 0 22 
1092.86 787.02 1996 0 23 
1092.87 787.03 1996 0 23 
1092.87 787.05 1996 0 23 
1092.90 787.09 1996 0 23 
1092.94 787.14 1996 0 23 
1092.96 787.16 1996 0 23 
1092.97 787.20 1996 0 23 
1093.00 787.38 1996 0 23 
1093.02 787.42 1996 0 23 
1093.09 787.44 1996 0 23 
1093.10 787.45 1996 0 23 
1093.11 787.46 1996 0 23 
1093.15 787.47 1996 0 23 
1093.16 787.54 1996 0 23 
1093.17 787.62 1996 0 23 
1093.18 787.66 1996 0 23 
1093.20 787.73 1996 0 23 
1093.21 787.78 1996 0 23 
1093.24 787.81 1996 0 23 
1093.28 787.84 1996 0 23 
1093.32 787.87 1996 0 23 
1093.43 787.88 1996 0 23 
1093.54 787.99 1996 0 23 
1093.57 787.99 1996 0 23 
1093.62 787.99 1996 0 23 
1093.62 788.00 1996 0 23 
1093.72 788.01 1996 0 23 
1093.75 788.02 1996 0 23 
1093.79 788.05 1996 0 23 
1093.84 788.08 1996 0 23 
1093.90 788.11 1996 0 23 
1093.94 788.13 1996 0 23 
1094.00 788.18 1996 0 23 
1094.01 788.34 1996 0 23 
1094.06 788.41 1996 0 23 
1094.11 788.41 1996 0 23 
1094.13 788.43 1996 0 23 
1094.23 788.44 1996 0 23 
1094.28 788.45 1996 0 23 
1094.32 788.46 1996 0 23 
1094.33 788.49 1996 0 23 
1094.35 788.53 1996 0 23 
1094.44 788.58 1996 0 23 
1094.44 788.65 1996 0 23 
1094.46 788.75 1996 0 23 
1094.49 788.80 1996 0 23 
1094.57 788.80 1996 0 23 
1094.58 788.81 1996 0 23 
1094.68 788.83 1996 0 23 
1094.68 788.89 1996 0 23 
1094.69 788.91 1996 0 23 
1094.71 788.98 1996 0 23 
1094.74 788.98 1996 0 23 
1094.79 789.09 1997 0 23 
1094.80 789.12 1997 0 23 
1094.81 789.13 1997 0 23 
1094.85 789.16 1997 0 23 
1094.85 789.19 1997 0 23 
1094.95 789.22 1997 0 23 
1094.95 789.24 1997 0 23 
1095.06 789.25 1997 0 23 
1095.10 789.29 1997 0 23 
1095.13 789.45 1997 0 23 
1095.18 789.49 1997 0 23 
1095.20 789.56 1997 0 23 
1095.32 789.58 1997 0 23 
1095.42 789.59 1997 0 23 
1095.49 789.62 1997 0 23 
1095.49 789.66 1997 0 23 
1095.53 789.67 1997 0 23 
1095.56 789.68 1997 0 23 
1095.61 789.72 1997 0 23 
1095.68 789.73 1997 0 23 
1095.68 789.73 1997 0 23 
1095.69 789.76 1997 0 23 
1095.70 789.83 1997 0 23 
1095.76 789.84 1997 0 23 
1095.81 789.85 1997 0 23 
1095.84 789.87 1997 0 23 
1095.86 789.90 1997 0 23 
1095.89 789.94 1997 0 23 
1096.04 789.97 1997 0 23 
1096.05 789.98 1997 0 23 
1096.16 789.99 1997 0 23 
1096.20 790.01 1997 0 23 
1096.20 790.03 1997 0 23 
1096.21 790.06 1997 0 23 
1096.22 790.09 1997 0 23 
1096.23 790.09 1997 0 23 
1096.25 790.21 1997 0 23 
1096.37 790.27 1997 0 23 
1096.39 790.34 1997 0 23 
1096.43 790.38 1997 0 23 
1096.49 790.41 1997 0 23 
1096.53 790.45 1997 0 23 
1096.57 790.45 1997 0 23 
1096.58 790.47 1997 0 23 
1096.59 790.57 1997 0 23 
1096.60 790.64 1997 0 23 
1096.66 790.70 1997 0 23 
1096.67 790.73 1997 0 23 
1096.77 790.85 1997 0 23 
1096.78 791.06 1997 0 23 
1096.84 791.07 1997 0 23 
1096.84 791.08 1997 0 23 
1096.85 791.11 1997 0 23 
1096.95 791.16 1997 0 23 
1096.95 791.18 1997 0 23 
1096.95 791.27 1997 0 23 
1096.98 791.30 1997 0 23 
1097.00 791.37 1997 0 23 
1097.02 791.37 1997 0 23 
1097.08 791.39 1997 0 23 
1097.09 791.46 1997 0 23 
1097.17 791.59 1997 0 23 
1097.20 791.59 1997 0 23 
1097.26 791.62 1997 0 23 
1097.29 791.85 1997 0 23 
1097.30 791.90 1997 0 23 
1097.36 791.94 1997 0 23 
1097.41 791.96 1997 0 23 
1097.46 792.03 1997 0 23 
1097.47 792.04 1997 0 23 
1097.53 792.08 1997 0 23 
1097.62 792.10 1997 0 23 
1097.62 792.12 1997 0 23 
1097.62 792.18 1997 0 23 
1097.65 792.21 1997 0 23 
1097.70 792.28 1997 0 23 
1097.82 792.33 1997 0 23 
1097.87 792.34 1997 0 23 
1097.92 792.41 1997 0 23 
1097.93 792.41 1997 0 23 
1098.03 792.46 1997 0 23 
1098.05 792.47 1997 0 23 
1098.07 792.49 1997 0 23 
1098.14 792.62 1997 0 23 
1098.15 792.73 1997 0 23 
1098.17 792.75 1997 0 23 
1098.19 792.75 1997 0 23 
1098.28 792.76 1997 0 23 
1098.28 792.88 1997 0 23 
1098.31 792.90 1997 0 23 
1098.40 792.95 1997 0 23 
1098.41 792.98 1997 0 23 
1098.41 792.99 1997 0 23 
1098.45 793.03 1997 0 23 
1098.49 793.03 1997 0 23 
1098.50 793.18 1997 0 23 
1098.50 793.18 1997 0 23 
1098.52 793.18 1997 0 23 
1098.52 793.28 1997 0 23 
1098.53 793.30 1997 0 23 
1098.56 793.36 1997 0 23 
1098.56 793.44 1997 0 23 
1098.68 793.46 1997 0 23 
1098.74 793.49 1997 0 23 
1098.90 793.53 1997 0 23 
1098.91 793.57 1997 0 23 
1098.93 793.63 1997 0 23 
1099.03 793.65 1997 0 23 
1099.06 793.67 1997 0 23 
1099.08 793.72 1997 0 23 
1099.22 793.74 1997 0 23 
1099.23 793.79 1997 0 23 
1099.28 793.80 1997 0 23 
1099.29 793.80 1997 0 23 
1099.32 793.82 1997 0 23 
1099.34 793.86 1997 0 23 
1099.35 793.86 1997 0 23 
1099.36 793.87 1997 0 23 
1099.37 793.88 1997 0 23 
1099.38 793.90 1997 0 23 
1099.39 793.95 1997 0 23 
1099.43 794.03 1997 0 23 
1099.61 794.03 1997 0 23 
1099.62 794.07 1997 0 23 
1099.62 794.11 1997 0 23 
1099.65 794.12 1997 0 23 
1099.66 794.13 1997 0 23 
1099.78 794.15 1997 0 23 
1099.80 794.18 1997 0 23 
1099.82 794.25 1997 0 23 
1099.85 794.30 1997 0 23 
1099.89 794.36 1997 0 23 
1099.91 794.37 1997 0 23 
1099.93 794.37 1997 0 23 
1099.96 794.37 1997 0 23 
1099.99 794.50 1997 0 23 
1100.06 794.52 1997 0 23 
1100.07 794.57 1997 0 23 
1100.11 794.60 1997 0 23 
1100.16 794.65 1997 0 23 
1100.27 794.67 1997 0 23 
1100.30 794.76 1997 0 23 
1100.32 794.78 1997 0 23 
1100.33 794.82 1997 0 23 
1100.41 794.84 1997 0 23 
1100.43 794.86 1997 0 23 
1100.46 794.87 1997 0 23 
1100.55 794.94 1997 0 23 
1100.55 795.04 1997 0 23 
1100.58 795.12 1997 0 23 
1100.59 795.19 1997 0 23 
1100.60 795.21 1997 0 23 
1100.61 795.28 1997 0 23 
1100.61 795.32 1997 0 23 
1100.63 795.36 1997 0 23 
1100.67 795.41 1997 0 23 
1100.78 795.44 1997 0 23 
1100.80 795.54 1997 0 23 
1100.80 795.63 1997 0 23 
1100.81 795.65 1997 0 23 
1100.82 795.67 1997 0 23 
1100.88 795.80 1997 0 23 
1100.92 795.81 1997 0 23 
1100.96 795.84 1997 0 23 
1101.07 795.87 1997 0 23 
1101.25 795.89 1997 0 23 
1101.34 795.90 1997 0 23 
1101.37 795.90 1997 0 23 
1101.38 795.91 1997 0 23 
1101.39 795.93 1997 0 23 
1101.41 795.94 1997 0 23 
1101.47 795.98 1997 0 23 
1101.48 796.00 1997 0 23 
1101.64 796.01 1997 0 23 
1101.69 796.23 1997 0 23 
1101.71 796.25 1997 0 23 
1101.78 796.27 1997 0 23 
1101.83 796.42 1997 0 23 
1101.84 796.46 1997 0 23 
1101.93 796.58 1997 0 23 
1102.03 796.59 1997 0 23 
1102.06 796.61 1997 0 23 
1102.20 796.61 1997 0 23 
1102.22 796.70 1997 0 23 
1102.34 796.72 1997 0 23 
1102.36 796.77 1997 0 23 
1102.51 796.83 1997 0 23 
1102.56 796.98 1997 0 23 
1102.57 796.99 1997 0 23 
1102.62 797.03 1997 0 23 
1102.67 797.06 1997 0 23 
1102.69 797.08 1997 0 23 
1102.78 797.11 1997 0 23 
1102.79 797.12 1997 0 23 
