street,city,state,zip,price,sqFt,year,has_doorman,min_from_subway,user_id
14th str.,New York,NY,10009,1096.35,798.02,1997,0,23,2710
14th str.,New York,NY,10009,1096.40,798.04,1997,0,23,1275
14th str.,New York,NY,10009,1096.42,798.04,1997,0,23,3006
14th str.,New York,NY,10009,1096.45,798.06,1997,0,23,2809
14th str.,New York,NY,10009,1096.67,798.06,1997,0,23,268
14th str.,New York,NY,10009,1096.71,798.06,1997,0,23,6488
14th str.,New York,NY,10009,1096.82,798.21,1997,0,23,2999
14th str.,New York,NY,10009,1096.95,798.22,1997,0,23,1769
14th str.,New York,NY,10009,1096.99,798.24,1997,0,23,2715
14th str.,New York,NY,10009,1097.00,798.36,1997,0,23,4709
14th str.,New York,NY,10009,1097.00,798.48,1997,0,23,4183
14th str.,New York,NY,10009,1097.00,798.56,1997,0,23,4005
14th str.,New York,NY,10009,1097.02,798.68,1997,0,23,7098
14th str.,New York,NY,10009,1097.03,798.68,1997,0,23,3299
14th str.,New York,NY,10009,1097.04,798.69,1997,0,23,2210
14th str.,New York,NY,10009,1097.05,798.71,1997,0,23,10960
14th str.,New York,NY,10009,1097.06,798.73,1997,0,23,227
14th str.,New York,NY,10009,1097.13,798.73,1997,0,23,218
14th str.,New York,NY,10009,1097.16,798.76,1997,0,23,10078
14th str.,New York,NY,10009,1097.19,798.78,1997,0,23,6325
14th str.,New York,NY,10009,1097.23,798.84,1997,0,23,1390
14th str.,New York,NY,10009,1097.25,798.99,1997,0,23,2854
14th str.,New York,NY,10009,1097.26,799.08,1997,0,23,2094
14th str.,New York,NY,10009,1097.28,799.15,1997,0,23,4230
14th str.,New York,NY,10009,1097.31,799.17,1997,0,23,4795
14th str.,New York,NY,10009,1097.31,799.19,1997,0,23,6950
14th str.,New York,NY,10009,1097.49,799.24,1997,0,23,3783
14th str.,New York,NY,10009,1097.52,799.32,1997,0,23,1776
14th str.,New York,NY,10009,1097.57,799.40,1997,0,23,9417
14th str.,New York,NY,10009,1097.57,799.49,1997,0,23,2168
14th str.,New York,NY,10009,1097.59,799.54,1997,0,23,2559
14th str.,New York,NY,10009,1097.64,799.59,1997,0,23,4862
14th str.,New York,NY,10009,1097.67,799.67,1997,0,23,7815
14th str.,New York,NY,10009,1097.68,799.72,1997,0,23,7891
14th str.,New York,NY,10009,1097.68,799.78,1997,0,23,6412
14th str.,New York,NY,10009,1097.69,799.79,1997,0,23,3391
14th str.,New York,NY,10009,1097.72,799.83,1997,0,23,7010
14th str.,New York,NY,10009,1097.78,799.84,1997,0,23,7166
14th str.,New York,NY,10009,1097.85,799.95,1997,0,23,5067
14th str.,New York,NY,10009,1097.85,799.98,1997,0,23,5864
14th str.,New York,NY,10009,1097.90,800.02,1997,0,23,7567
14th str.,New York,NY,10009,1097.90,800.05,1997,0,23,645
14th str.,New York,NY,10009,1097.91,800.08,1997,0,23,1768
14th str.,New York,NY,10009,1097.97,800.09,1997,0,23,4047
14th str.,New York,NY,10009,1098.04,800.09,1997,0,23,5082
14th str.,New York,NY,10009,1098.04,800.13,1997,0,23,4487
14th str.,New York,NY,10009,1098.09,800.15,1997,0,23,4394
14th str.,New York,NY,10009,1098.15,800.16,1997,0,23,2747
14th str.,New York,NY,10009,1098.16,800.19,1997,0,23,3184
14th str.,New York,NY,10009,1098.26,800.21,1997,0,23,4576
14th str.,New York,NY,10009,1098.32,800.22,1997,0,23,4322
14th str.,New York,NY,10009,1098.34,800.29,1997,0,23,3206
14th str.,New York,NY,10009,1098.36,800.31,1997,0,23,7393
14th str.,New York,NY,10009,1098.37,800.41,1997,0,23,1412
14th str.,New York,NY,10009,1098.38,800.45,1997,0,23,2096
14th str.,New York,NY,10009,1098.46,800.48,1997,0,23,1920
14th str.,New York,NY,10009,1098.53,800.53,1997,0,23,5242
14th str.,New York,NY,10009,1098.54,800.54,1997,0,23,4587
14th str.,New York,NY,10009,1098.69,800.57,1997,0,23,3626
14th str.,New York,NY,10009,1098.75,800.60,1997,0,23,3169
14th str.,New York,NY,10009,1098.80,800.61,1997,0,23,5024
14th str.,New York,NY,10009,1098.82,800.63,1997,0,23,2948
14th str.,New York,NY,10009,1098.82,800.66,1997,0,23,2162
14th str.,New York,NY,10009,1098.84,800.71,1997,0,23,1413
14th str.,New York,NY,10009,1098.87,800.74,1997,0,23,1590
14th str.,New York,NY,10009,1098.90,800.76,1997,0,23,4760
14th str.,New York,NY,10009,1098.91,800.81,1997,0,23,2152
14th str.,New York,NY,10009,1098.94,800.85,1997,0,23,882
14th str.,New York,NY,10009,1098.95,800.86,1997,0,23,4022
14th str.,New York,NY,10009,1098.97,800.93,1997,0,23,8312
14th str.,New York,NY,10009,1098.98,801.00,1997,0,23,3542
14th str.,New York,NY,10009,1098.99,801.04,1997,0,23,748
14th str.,New York,NY,10009,1099.02,801.04,1997,0,23,5254
14th str.,New York,NY,10009,1099.09,801.06,1997,0,23,3261
14th str.,New York,NY,10009,1099.21,801.22,1997,0,23,3507
14th str.,New York,NY,10009,1099.32,801.24,1997,0,23,4614
14th str.,New York,NY,10009,1099.32,801.25,1997,0,23,4198
14th str.,New York,NY,10009,1099.38,801.33,1997,0,23,3743
14th str.,New York,NY,10009,1099.40,801.35,1997,0,23,1948
14th str.,New York,NY,10009,1099.42,801.42,1997,0,23,1208
14th str.,New York,NY,10009,1099.43,801.47,1997,0,23,5206
14th str.,New York,NY,10009,1099.50,801.52,1997,0,23,4624
14th str.,New York,NY,10009,1099.53,801.53,1997,0,23,3241
14th str.,New York,NY,10009,1099.53,801.59,1997,0,23,3455
14th str.,New York,NY,10009,1099.62,801.63,1997,0,23,2032
14th str.,New York,NY,10009,1099.67,801.65,1997,0,23,2082
14th str.,New York,NY,10009,1099.71,801.70,1997,0,23,5185
14th str.,New York,NY,10009,1099.77,801.74,1997,0,23,3289
14th str.,New York,NY,10009,1099.82,801.79,1997,0,23,4031
14th str.,New York,NY,10009,1099.90,802.04,1997,0,23,2392
14th str.,New York,NY,10009,1099.90,802.20,1997,0,23,3444
14th str.,New York,NY,10009,1099.99,802.30,1997,0,23,2924
14th str.,New York,NY,10009,1099.99,802.39,1997,0,23,518
14th str.,New York,NY,10009,1100.07,802.45,1997,0,23,5343
14th str.,New York,NY,10009,1100.14,802.56,1997,0,23,1332
14th str.,New York,NY,10009,1100.15,802.56,1997,0,23,6780
14th str.,New York,NY,10009,1100.22,802.62,1997,0,23,3670
14th str.,New York,NY,10009,1100.26,802.65,1997,0,23,3992
14th str.,New York,NY,10009,1100.31,802.66,1997,0,23,2178
14th str.,New York,NY,10009,1100.38,802.70,1997,0,23,4147
14th str.,New York,NY,10009,1100.39,802.71,1997,0,23,4018
14th str.,New York,NY,10009,1100.41,802.78,1997,0,23,7784
14th str.,New York,NY,10009,1100.48,802.83,1997,0,23,5281
14th str.,New York,NY,10009,1100.49,802.85,1997,0,23,3422
14th str.,New York,NY,10009,1100.52,802.88,1997,0,23,4099
14th str.,New York,NY,10009,1100.52,802.92,1997,0,23,3437
14th str.,New York,NY,10009,1100.55,802.92,1997,0,23,7303
14th str.,New York,NY,10009,1100.55,802.98,1997,0,23,2392
14th str.,New York,NY,10009,1100.69,803.04,1997,0,23,5145
14th str.,New York,NY,10009,1100.71,803.07,1997,0,23,962
14th str.,New York,NY,10009,1100.76,803.10,1997,0,23,6307
14th str.,New York,NY,10009,1100.84,803.13,1997,0,23,4228
14th str.,New York,NY,10009,1100.85,803.17,1997,0,23,1538
14th str.,New York,NY,10009,1100.91,803.20,1997,0,23,4336
14th str.,New York,NY,10009,1100.96,803.34,1997,0,23,3420
14th str.,New York,NY,10009,1100.96,803.34,1997,0,23,6493
14th str.,New York,NY,10009,1101.01,803.40,1997,0,23,4196
14th str.,New York,NY,10009,1101.22,803.56,1997,0,23,612
14th str.,New York,NY,10009,1101.25,803.69,1997,0,23,2027
14th str.,New York,NY,10009,1101.37,803.70,1997,0,24,4544
14th str.,New York,NY,10009,1101.51,803.70,1997,0,24,5592
14th str.,New York,NY,10009,1101.53,803.72,1997,0,24,1935
14th str.,New York,NY,10009,1101.56,803.80,1997,0,24,6070
14th str.,New York,NY,10009,1101.57,803.95,1997,0,24,1236
14th str.,New York,NY,10009,1101.58,803.98,1997,0,24,1688
14th str.,New York,NY,10009,1101.59,803.99,1997,0,24,5696
14th str.,New York,NY,10009,1101.62,804.00,1997,0,24,3108
14th str.,New York,NY,10009,1101.62,804.07,1997,0,24,1693
14th str.,New York,NY,10009,1101.79,804.12,1997,0,24,9361
14th str.,New York,NY,10009,1101.81,804.15,1997,0,24,5283
14th str.,New York,NY,10009,1101.85,804.19,1997,0,24,5875
14th str.,New York,NY,10009,1101.92,804.25,1997,0,24,692
14th str.,New York,NY,10009,1101.99,804.38,1997,0,24,3723
14th str.,New York,NY,10009,1102.01,804.45,1997,0,24,2426
14th str.,New York,NY,10009,1102.04,804.51,1997,0,24,3816
14th str.,New York,NY,10009,1102.04,804.59,1997,0,24,4627
14th str.,New York,NY,10009,1102.09,804.74,1997,0,24,1418
14th str.,New York,NY,10009,1102.13,804.77,1997,0,24,4967
14th str.,New York,NY,10009,1102.20,804.78,1997,0,24,5017
14th str.,New York,NY,10009,1102.24,804.79,1997,0,24,3144
14th str.,New York,NY,10009,1102.24,804.81,1997,0,24,4063
14th str.,New York,NY,10009,1102.25,804.82,1997,0,24,715
14th str.,New York,NY,10009,1102.26,804.83,1997,0,24,6742
14th str.,New York,NY,10009,1102.26,804.84,1997,0,24,1098
14th str.,New York,NY,10009,1102.26,804.86,1997,0,24,1521
14th str.,New York,NY,10009,1102.32,804.87,1997,0,24,4787
14th str.,New York,NY,10009,1102.37,804.92,1997,0,24,5259
14th str.,New York,NY,10009,1102.37,804.92,1997,0,24,2377
14th str.,New York,NY,10009,1102.41,804.92,1997,0,24,3575
14th str.,New York,NY,10009,1102.44,804.93,1997,0,24,2783
14th str.,New York,NY,10009,1102.50,804.93,1997,0,24,856
14th str.,New York,NY,10009,1102.54,804.98,1997,0,24,2246
14th str.,New York,NY,10009,1102.61,804.98,1997,0,24,5522
14th str.,New York,NY,10009,1102.62,804.99,1997,0,24,6431
14th str.,New York,NY,10009,1102.63,805.03,1997,0,24,1739
14th str.,New York,NY,10009,1102.66,805.08,1997,0,24,305
14th str.,New York,NY,10009,1102.82,805.08,1997,0,24,6142
14th str.,New York,NY,10009,1102.87,805.11,1997,0,24,96
14th str.,New York,NY,10009,1102.90,805.14,1997,0,24,2166
14th str.,New York,NY,10009,1102.91,805.17,1997,0,24,7454
14th str.,New York,NY,10009,1102.96,805.17,1997,0,24,4538
14th str.,New York,NY,10009,1103.00,805.33,1997,0,24,5943
14th str.,New York,NY,10009,1103.04,805.34,1997,0,24,2314
14th str.,New York,NY,10009,1103.07,805.35,1997,0,24,4234
14th str.,New York,NY,10009,1103.13,805.39,1997,0,24,2396
14th str.,New York,NY,10009,1103.16,805.40,1997,0,24,1822
14th str.,New York,NY,10009,1103.16,805.45,1997,0,24,421
14th str.,New York,NY,10009,1103.21,805.46,1997,0,24,4007
14th str.,New York,NY,10009,1103.27,805.46,1997,0,24,3296
14th str.,New York,NY,10009,1103.29,805.47,1997,0,24,1136
14th str.,New York,NY,10009,1103.30,805.48,1997,0,24,3286
14th str.,New York,NY,10009,1103.32,805.48,1997,0,24,2333
14th str.,New York,NY,10009,1103.35,805.66,1997,0,24,2444
14th str.,New York,NY,10009,1103.36,805.67,1997,0,24,1721
14th str.,New York,NY,10009,1103.39,805.67,1997,0,24,492
14th str.,New York,NY,10009,1103.41,805.70,1997,0,24,3997
14th str.,New York,NY,10009,1103.47,805.73,1997,0,24,8140
14th str.,New York,NY,10009,1103.57,805.76,1997,0,24,3214
14th str.,New York,NY,10009,1103.58,805.78,1997,0,24,3397
14th str.,New York,NY,10009,1103.60,805.80,1997,0,24,4436
14th str.,New York,NY,10009,1103.66,805.84,1997,0,24,2143
14th str.,New York,NY,10009,1103.68,805.89,1997,0,24,5057
14th str.,New York,NY,10009,1103.76,805.90,1997,0,24,2554
14th str.,New York,NY,10009,1103.86,805.98,1997,0,24,2836
14th str.,New York,NY,10009,1103.88,806.04,1997,0,24,5613
14th str.,New York,NY,10009,1103.96,806.11,1997,0,24,4949
14th str.,New York,NY,10009,1103.97,806.12,1997,0,24,1559
14th str.,New York,NY,10009,1104.03,806.16,1997,0,24,864
14th str.,New York,NY,10009,1104.04,806.19,1997,0,24,3468
14th str.,New York,NY,10009,1104.12,806.19,1997,0,24,6347
14th str.,New York,NY,10009,1104.14,806.41,1997,0,24,2551
14th str.,New York,NY,10009,1104.19,806.44,1997,0,24,7014
14th str.,New York,NY,10009,1104.20,806.46,1997,0,24,4252
14th str.,New York,NY,10009,1104.20,806.48,1997,0,24,6515
14th str.,New York,NY,10009,1104.25,806.49,1997,0,24,4972
14th str.,New York,NY,10009,1104.26,806.51,1997,0,24,1211
14th str.,New York,NY,10009,1104.30,806.52,1997,0,24,6166
14th str.,New York,NY,10009,1104.32,806.56,1997,0,24,6449
14th str.,New York,NY,10009,1104.34,806.58,1997,0,24,2844
14th str.,New York,NY,10009,1104.41,806.64,1997,0,24,7082
14th str.,New York,NY,10009,1104.42,806.64,1997,0,24,3384
14th str.,New York,NY,10009,1104.47,806.66,1997,0,24,161
14th str.,New York,NY,10009,1104.49,806.67,1997,0,24,3235
14th str.,New York,NY,10009,1104.53,806.71,1997,0,24,767
14th str.,New York,NY,10009,1104.56,806.72,1997,0,24,7794
14th str.,New York,NY,10009,1104.56,806.82,1997,0,24,2641
14th str.,New York,NY,10009,1104.60,806.84,1997,0,24,6609
14th str.,New York,NY,10009,1104.73,806.89,1997,0,24,4136
14th str.,New York,NY,10009,1104.73,806.94,1997,0,24,5592
14th str.,New York,NY,10009,1104.74,806.94,1997,0,24,4641
14th str.,New York,NY,10009,1104.75,806.98,1997,0,24,2118
14th str.,New York,NY,10009,1104.76,807.01,1997,0,24,1506
14th str.,New York,NY,10009,1104.81,807.05,1997,0,24,1546
14th str.,New York,NY,10009,1104.88,807.07,1997,0,24,3325
14th str.,New York,NY,10009,1104.89,807.18,1997,0,24,4535
14th str.,New York,NY,10009,1104.96,807.29,1997,0,24,9178
14th str.,New York,NY,10009,1104.97,807.30,1997,0,24,1265
14th str.,New York,NY,10009,1104.98,807.30,1997,0,24,6043
14th str.,New York,NY,10009,1105.07,807.31,1997,0,24,7215
14th str.,New York,NY,10009,1105.08,807.40,1997,0,24,6613
14th str.,New York,NY,10009,1105.11,807.42,1997,0,24,8237
14th str.,New York,NY,10009,1105.15,807.47,1997,0,24,5898
14th str.,New York,NY,10009,1105.17,807.48,1997,0,24,5601
14th str.,New York,NY,10009,1105.19,807.48,1997,0,24,3633
14th str.,New York,NY,10009,1105.23,807.51,1997,0,24,2410
14th str.,New York,NY,10009,1105.30,807.60,1997,0,24,6082
14th str.,New York,NY,10009,1105.37,807.63,1997,0,24,125
14th str.,New York,NY,10009,1105.41,807.70,1997,0,24,5780
14th str.,New York,NY,10009,1105.55,807.71,1997,0,24,6244
14th str.,New York,NY,10009,1105.56,807.86,1997,0,24,1273
14th str.,New York,NY,10009,1105.57,807.93,1997,0,24,1164
14th str.,New York,NY,10009,1105.61,807.94,1997,0,24,7461
14th str.,New York,NY,10009,1105.63,807.95,1998,0,24,7030
14th str.,New York,NY,10009,1105.66,808.05,1998,0,24,3512
14th str.,New York,NY,10009,1105.71,808.15,1998,0,24,3956
14th str.,New York,NY,10009,1105.72,808.17,1998,0,24,6891
14th str.,New York,NY,10009,1105.75,808.31,1998,0,24,670
14th str.,New York,NY,10009,1105.78,808.34,1998,0,24,2283
14th str.,New York,NY,10009,1105.89,808.42,1998,0,24,6842
14th str.,New York,NY,10009,1105.93,808.44,1998,0,24,2982
14th str.,New York,NY,10009,1106.07,808.44,1998,0,24,1626
14th str.,New York,NY,10009,1106.07,808.51,1998,0,24,2937
14th str.,New York,NY,10009,1106.09,808.53,1998,0,24,2799
14th str.,New York,NY,10009,1106.10,808.58,1998,0,24,5653
14th str.,New York,NY,10009,1106.13,808.61,1998,0,24,3487
14th str.,New York,NY,10009,1106.14,808.69,1998,0,24,1530
14th str.,New York,NY,10009,1106.16,808.69,1998,0,24,1843
14th str.,New York,NY,10009,1106.17,808.71,1998,0,24,5926
14th str.,New York,NY,10009,1106.18,808.72,1998,0,24,7997
14th str.,New York,NY,10009,1106.21,808.73,1998,0,24,3002
14th str.,New York,NY,10009,1106.23,808.75,1998,0,24,7304
14th str.,New York,NY,10009,1106.24,808.89,1998,0,24,6050
14th str.,New York,NY,10009,1106.32,808.91,1998,0,24,787
14th str.,New York,NY,10009,1106.40,808.94,1998,0,24,9063
14th str.,New York,NY,10009,1106.46,809.06,1998,0,24,1427
14th str.,New York,NY,10009,1106.46,809.15,1998,0,24,5978
14th str.,New York,NY,10009,1106.49,809.30,1998,0,24,3250
14th str.,New York,NY,10009,1106.51,809.32,1998,0,24,5366
14th str.,New York,NY,10009,1106.54,809.35,1998,0,24,6046
14th str.,New York,NY,10009,1106.54,809.37,1998,0,24,2056
14th str.,New York,NY,10009,1106.55,809.39,1998,0,24,3569
14th str.,New York,NY,10009,1106.55,809.51,1998,0,24,2252
14th str.,New York,NY,10009,1106.79,809.52,1998,0,24,1105
14th str.,New York,NY,10009,1106.87,809.54,1998,0,24,8012
14th str.,New York,NY,10009,1106.94,809.55,1998,0,24,2026
14th str.,New York,NY,10009,1106.96,809.56,1998,0,24,2749
14th str.,New York,NY,10009,1106.96,809.68,1998,0,24,7074
14th str.,New York,NY,10009,1106.99,809.69,1998,0,24,729
14th str.,New York,NY,10009,1107.01,809.71,1998,0,24,5378
14th str.,New York,NY,10009,1107.06,809.73,1998,0,24,3151
14th str.,New York,NY,10009,1107.07,809.74,1998,0,24,4406
14th str.,New York,NY,10009,1107.08,809.77,1998,0,24,4544
14th str.,New York,NY,10009,1107.09,809.77,1998,0,24,2513
14th str.,New York,NY,10009,1107.11,809.84,1998,0,24,1586
14th str.,New York,NY,10009,1107.22,809.88,1998,0,24,3421
14th str.,New York,NY,10009,1107.22,809.91,1998,0,24,2798
14th str.,New York,NY,10009,1107.27,809.91,1998,0,24,1144
14th str.,New York,NY,10009,1107.43,810.03,1998,0,24,1866
14th str.,New York,NY,10009,1107.43,810.05,1998,0,24,1169
14th str.,New York,NY,10009,1107.44,810.11,1998,0,24,1160
14th str.,New York,NY,10009,1107.46,810.14,1998,0,24,1375
14th str.,New York,NY,10009,1107.53,810.17,1998,0,24,6495
14th str.,New York,NY,10009,1107.67,810.17,1998,0,24,5514
14th str.,New York,NY,10009,1107.74,810.19,1998,0,24,2092
14th str.,New York,NY,10009,1107.75,810.31,1998,0,24,4727
14th str.,New York,NY,10009,1107.89,810.35,1998,0,24,3867
14th str.,New York,NY,10009,1107.91,810.35,1998,0,24,2373
14th str.,New York,NY,10009,1107.96,810.36,1998,0,24,1757
14th str.,New York,NY,10009,1107.98,810.36,1998,0,24,4365
14th str.,New York,NY,10009,1108.07,810.37,1998,0,24,12727
14th str.,New York,NY,10009,1108.10,810.42,1998,0,24,3807
14th str.,New York,NY,10009,1108.10,810.46,1998,0,24,1725
14th str.,New York,NY,10009,1108.22,810.50,1998,0,24,4611
14th str.,New York,NY,10009,1108.28,810.60,1998,0,24,3463
14th str.,New York,NY,10009,1108.30,810.63,1998,0,24,3553
14th str.,New York,NY,10009,1108.33,810.77,1998,0,24,7589
14th str.,New York,NY,10009,1108.36,810.79,1998,0,24,2084
14th str.,New York,NY,10009,1108.37,810.81,1998,0,24,5562
14th str.,New York,NY,10009,1108.38,810.84,1998,0,24,6190
14th str.,New York,NY,10009,1108.44,810.89,1998,0,24,3623
14th str.,New York,NY,10009,1108.51,810.98,1998,0,24,1035
14th str.,New York,NY,10009,1108.54,810.99,1998,0,24,848
14th str.,New York,NY,10009,1108.63,811.01,1998,0,24,3364
14th str.,New York,NY,10009,1108.69,811.13,1998,0,24,4584
14th str.,New York,NY,10009,1108.69,811.14,1998,0,24,7736
14th str.,New York,NY,10009,1108.71,811.33,1998,0,24,2732
14th str.,New York,NY,10009,1108.77,811.43,1998,0,24,3371
14th str.,New York,NY,10009,1108.83,811.44,1998,0,24,2781
14th str.,New York,NY,10009,1108.85,811.44,1998,0,24,3856
14th str.,New York,NY,10009,1108.87,811.45,1998,0,24,8336
14th str.,New York,NY,10009,1108.99,811.47,1998,0,24,2536
14th str.,New York,NY,10009,1109.03,811.48,1998,0,24,2662
14th str.,New York,NY,10009,1109.07,811.50,1998,0,24,4725
14th str.,New York,NY,10009,1109.14,811.58,1998,0,24,6196
14th str.,New York,NY,10009,1109.16,811.63,1998,0,24,1088
14th str.,New York,NY,10009,1109.18,811.63,1998,0,24,3632
14th str.,New York,NY,10009,1109.25,811.65,1998,0,24,3915
14th str.,New York,NY,10009,1109.35,811.65,1998,0,24,1665
14th str.,New York,NY,10009,1109.52,811.72,1998,0,24,2824
14th str.,New York,NY,10009,1109.52,811.75,1998,0,24,1567
14th str.,New York,NY,10009,1109.54,811.76,1998,0,24,2367
14th str.,New York,NY,10009,1109.58,811.80,1998,0,24,1523
14th str.,New York,NY,10009,1109.61,811.81,1998,0,24,5493
14th str.,New York,NY,10009,1109.63,811.89,1998,0,24,3787
14th str.,New York,NY,10009,1109.65,811.90,1998,0,24,4496
14th str.,New York,NY,10009,1109.66,811.92,1998,0,24,2166
14th str.,New York,NY,10009,1109.67,811.97,1998,0,24,6442
14th str.,New York,NY,10009,1109.69,812.03,1998,0,24,404
14th str.,New York,NY,10009,1109.72,812.13,1998,0,24,3772
14th str.,New York,NY,10009,1109.74,812.24,1998,0,24,3652
14th str.,New York,NY,10009,1109.79,812.25,1998,0,24,5336
14th str.,New York,NY,10009,1109.82,812.42,1998,0,24,3236
14th str.,New York,NY,10009,1109.87,812.44,1998,0,24,1052
14th str.,New York,NY,10009,1109.91,812.46,1998,0,24,5210
14th str.,New York,NY,10009,1109.95,812.53,1998,0,25,1912
14th str.,New York,NY,10009,1109.97,812.54,1998,0,25,2791
14th str.,New York,NY,10009,1110.04,812.59,1998,0,25,749
14th str.,New York,NY,10009,1110.23,812.59,1998,0,25,3237
14th str.,New York,NY,10009,1110.32,812.59,1998,0,25,3241
14th str.,New York,NY,10009,1110.36,812.66,1998,0,25,1457
14th str.,New York,NY,10009,1110.36,812.68,1998,0,25,2370
14th str.,New York,NY,10009,1110.37,812.69,1998,0,25,437
14th str.,New York,NY,10009,1110.38,812.70,1998,0,25,1495
14th str.,New York,NY,10009,1110.45,812.72,1998,0,25,3920
14th str.,New York,NY,10009,1110.46,812.73,1998,0,25,1571
14th str.,New York,NY,10009,1110.50,812.76,1998,0,25,1165
14th str.,New York,NY,10009,1110.55,812.78,1998,0,25,4438
14th str.,New York,NY,10009,1110.59,812.95,1998,0,25,605
14th str.,New York,NY,10009,1110.65,812.98,1998,0,25,4289
14th str.,New York,NY,10009,1110.70,813.07,1998,0,25,1814
14th str.,New York,NY,10009,1110.77,813.15,1998,0,25,1730
14th str.,New York,NY,10009,1110.78,813.15,1998,0,25,2757
14th str.,New York,NY,10009,1110.85,813.20,1998,0,25,888
14th str.,New York,NY,10009,1111.03,813.21,1998,0,25,5734
14th str.,New York,NY,10009,1111.04,813.37,1998,0,25,1498
14th str.,New York,NY,10009,1111.10,813.42,1998,0,25,2409
14th str.,New York,NY,10009,1111.12,813.43,1998,0,25,3379
14th str.,New York,NY,10009,1111.13,813.45,1998,0,25,3450
14th str.,New York,NY,10009,1111.15,813.51,1998,0,25,2632
14th str.,New York,NY,10009,1111.15,813.68,1998,0,25,399
14th str.,New York,NY,10009,1111.18,813.71,1998,0,25,427
14th str.,New York,NY,10009,1111.19,813.74,1998,0,25,1910
14th str.,New York,NY,10009,1111.22,813.75,1998,0,25,1423
14th str.,New York,NY,10009,1111.33,813.89,1998,0,25,3203
14th str.,New York,NY,10009,1111.41,813.92,1998,0,25,20
14th str.,New York,NY,10009,1111.50,813.98,1998,0,25,4463
14th str.,New York,NY,10009,1111.50,814.05,1998,0,25,3741
14th str.,New York,NY,10009,1111.52,814.07,1998,0,25,2758
14th str.,New York,NY,10009,1111.56,814.09,1998,0,25,6391
14th str.,New York,NY,10009,1111.58,814.16,1998,0,25,699
14th str.,New York,NY,10009,1111.62,814.26,1998,0,25,2771
14th str.,New York,NY,10009,1111.65,814.36,1998,0,25,6832
14th str.,New York,NY,10009,1111.68,814.41,1998,0,25,2916
14th str.,New York,NY,10009,1111.72,814.48,1998,0,25,1259
14th str.,New York,NY,10009,1111.79,814.63,1998,0,25,3053
14th str.,New York,NY,10009,1111.79,814.63,1998,0,25,7528
14th str.,New York,NY,10009,1111.83,814.75,1998,0,25,6503
14th str.,New York,NY,10009,1111.84,814.77,1998,0,25,2263
14th str.,New York,NY,10009,1111.87,814.84,1998,0,25,1367
14th str.,New York,NY,10009,1111.94,814.86,1998,0,25,4788
14th str.,New York,NY,10009,1112.03,814.92,1998,0,25,3409
14th str.,New York,NY,10009,1112.10,814.95,1998,0,25,1600
14th str.,New York,NY,10009,1112.29,814.98,1998,0,25,7156
14th str.,New York,NY,10009,1112.32,815.17,1998,0,25,54
14th str.,New York,NY,10009,1112.42,815.45,1998,0,25,5189
14th str.,New York,NY,10009,1112.61,815.50,1998,0,25,6088
14th str.,New York,NY,10009,1112.63,815.51,1998,0,25,826
14th str.,New York,NY,10009,1112.63,815.57,1998,0,25,2685
14th str.,New York,NY,10009,1112.64,815.59,1998,0,25,3997
14th str.,New York,NY,10009,1112.69,815.61,1998,0,25,5833
14th str.,New York,NY,10009,1112.71,815.61,1998,0,25,2117
14th str.,New York,NY,10009,1112.72,815.63,1998,0,25,8171
14th str.,New York,NY,10009,1112.76,815.66,1998,0,25,2231
14th str.,New York,NY,10009,1112.80,815.67,1998,0,25,6678
14th str.,New York,NY,10009,1113.00,815.68,1998,0,25,6170
14th str.,New York,NY,10009,1113.12,815.76,1998,0,25,941
14th str.,New York,NY,10009,1113.16,815.82,1998,0,25,4785
14th str.,New York,NY,10009,1113.17,815.85,1998,0,25,328
14th str.,New York,NY,10009,1113.19,815.88,1998,0,25,3734
14th str.,New York,NY,10009,1113.20,815.95,1998,0,25,2797
14th str.,New York,NY,10009,1113.22,815.96,1998,0,25,8143
14th str.,New York,NY,10009,1113.22,816.05,1998,0,25,4317
14th str.,New York,NY,10009,1113.27,816.11,1998,0,25,89
14th str.,New York,NY,10009,1113.31,816.14,1998,0,25,6168
14th str.,New York,NY,10009,1113.32,816.15,1998,0,25,1854
14th str.,New York,NY,10009,1113.37,816.24,1998,0,25,3151
14th str.,New York,NY,10009,1113.41,816.25,1998,0,25,2830
14th str.,New York,NY,10009,1113.44,816.28,1998,0,25,797
14th str.,New York,NY,10009,1113.49,816.31,1998,0,25,7005
14th str.,New York,NY,10009,1113.53,816.35,1998,0,25,4323
14th str.,New York,NY,10009,1113.55,816.37,1998,0,25,4025
14th str.,New York,NY,10009,1113.76,816.50,1998,0,25,1350
14th str.,New York,NY,10009,1113.78,816.51,1998,0,25,7866
14th str.,New York,NY,10009,1113.95,816.58,1998,0,25,5768
14th str.,New York,NY,10009,1113.97,816.59,1998,0,25,6778
14th str.,New York,NY,10009,1114.01,816.64,1998,0,25,5516
14th str.,New York,NY,10009,1114.04,816.65,1998,0,25,1720
14th str.,New York,NY,10009,1114.06,816.75,1998,0,25,2355
14th str.,New York,NY,10009,1114.09,816.87,1998,0,25,4610
14th str.,New York,NY,10009,1114.11,816.91,1998,0,25,8003
14th str.,New York,NY,10009,1114.11,816.95,1998,0,25,1447
14th str.,New York,NY,10009,1114.13,816.96,1998,0,25,3988
14th str.,New York,NY,10009,1114.14,816.98,1998,0,25,2178
14th str.,New York,NY,10009,1114.14,817.07,1998,0,25,4032
